language,structure,dataset,n,repeat,insert_ns,search_ns,delete_ns,traverse_ns,hits,checksum
python,array,dataset_5000.txt,5000,0,3500,585958,631708,15958,25,12372368
python,array,dataset_5000.txt,5000,1,7709,575416,632625,16167,25,12372368
python,array,dataset_5000.txt,5000,2,3042,615667,635833,16792,25,12372368
python,array,dataset_5000.txt,5000,3,6167,589791,669125,16208,25,12372368
python,array,dataset_5000.txt,5000,4,3084,590083,644125,16250,25,12372368
python,array,dataset_5000.txt,5000,5,7625,585500,670875,16125,25,12372368
python,array,dataset_5000.txt,5000,6,3000,581792,652583,16917,25,12372368
python,array,dataset_5000.txt,5000,7,4042,665833,645958,16208,25,12372368
python,array,dataset_5000.txt,5000,8,3083,598542,635208,16084,25,12372368
python,array,dataset_5000.txt,5000,9,7542,599625,697083,16292,25,12372368
