language,structure,dataset,n,repeat,insert_ns,search_ns,delete_ns,traverse_ns,hits,checksum
java,hash,dataset_25000.txt,25000,0,624167,10292,17208,461292,125,309332911
java,hash,dataset_25000.txt,25000,1,799458,11167,17541,255584,125,309332911
java,hash,dataset_25000.txt,25000,2,898375,11917,18875,256292,125,309332911
java,hash,dataset_25000.txt,25000,3,973333,10708,16416,258959,125,309332911
java,hash,dataset_25000.txt,25000,4,677208,10583,12542,251000,125,309332911
java,hash,dataset_25000.txt,25000,5,973709,7416,10667,273667,125,309332911
java,hash,dataset_25000.txt,25000,6,367375,8250,10167,252166,125,309332911
java,hash,dataset_25000.txt,25000,7,445959,7291,9875,261375,125,309332911
java,hash,dataset_25000.txt,25000,8,477333,6500,9917,250500,125,309332911
java,hash,dataset_25000.txt,25000,9,409209,6916,9000,260333,125,309332911
