language,structure,dataset,n,repeat,insert_ns,search_ns,delete_ns,traverse_ns,hits,checksum
java,array,dataset_10000.txt,10000,0,543667,355375,294125,427375,50,49520689
java,array,dataset_10000.txt,10000,1,129083,410583,388792,82625,50,49520689
java,array,dataset_10000.txt,10000,2,239541,440625,785917,372958,50,49520689
java,array,dataset_10000.txt,10000,3,392500,816833,528292,95500,50,49520689
java,array,dataset_10000.txt,10000,4,125583,381875,298167,105000,50,49520689
java,array,dataset_10000.txt,10000,5,115416,366209,556625,157209,50,49520689
java,array,dataset_10000.txt,10000,6,115708,444916,417917,153833,50,49520689
java,array,dataset_10000.txt,10000,7,146000,343125,287208,67000,50,49520689
java,array,dataset_10000.txt,10000,8,889292,374375,300792,66333,50,49520689
java,array,dataset_10000.txt,10000,9,106459,394750,380250,66334,50,49520689
